band	Species	sex	Time period	year	Early v Late	weight	wing	tarsus	bill length	bill depth	bill width	PC1 body	PC1 beak	PC2 beak
19172	scandens	unknown	6	2010	Late	17.9	71	20.9	13.6	8.7	8.2	1.587340843	0.085324422	1.4119019
19182	scandens	male	6	2010	Late	20.7	75	22.1	12.8	10.2	9.6	3.566966918	2.312745441	-0.313103496
19184	scandens	male	6	2010	Late	20.5	74	21.6	14.4	9.6	8.8	3.083849571	1.562349591	1.196852904
19192	scandens	male	6	2010	Late	16	65	19.1	13.1	8.3	7.4	-0.852893985	-1.1191336	1.687703009
19312	scandens	male	6	2010	Late	19.95	70.5	21.25	14.05	10.1	9.05	2.150238848	2.075100708	0.681524418
19314	scandens	male	6	2010	Late	18.2	70	20	12.5	8	8	1.012757428	-0.947795525	1.186916924
19334	scandens	female	6	2010	Late	17.1	67	20	12.8	8.7	8.5	0.222775265	0.139897876	0.826425889
19340	scandens	female	6	2010	Late	20.8	72	21.2	14.3	9.4	8.6	2.588442766	1.193208198	1.319814002
19343	scandens	male	6	2010	Late	18.6	70	20.6	12.5	9	8.6	1.414558672	0.374163916	0.492123654
19354	scandens	male	6	2010	Late	21.3	74	21.5	14.4	9	8.6	3.216293008	0.921100647	1.535857282
19374	scandens	male	6	2010	Late	21.2	72	20.9	13.9	9.5	8.6	2.525595436	1.153287046	1.059803123
19400	scandens	male	6	2010	Late	19.3	75	20.2	13.4	9.1	8.5	2.263917804	0.613508432	0.994916051
19622	scandens	unknown	6	2010	Late	20.4	72	20.3	13.2	9.3	9.1	2.031758664	1.276108199	0.512475946
19634	scandens	unknown	6	2010	Late	20.5	73	20.6	13.9	9.3	8.7	2.388611891	1.0977944	1.091688349
19640	scandens	male	6	2010	Late	22	71	21.5	13.8	9.4	9	2.840470721	1.429094284	0.850468297
19646	scandens	female	6	2010	Late	22.6	73	21.1	14.1	9.9	9.4	3.12993651	2.271386637	0.619201968
19647	scandens	female	6	2010	Late	22.3	72	21.9	15	9.5	9.1	3.294969331	1.944705633	1.42072126
19652	scandens	male	6	2010	Late	22.8	77	23	15	10.8	9.6	4.872724988	3.397381144	0.653765281
19662	scandens	female	6	2010	Late	20.8	72	21.6	13.2	9.5	9.3	2.794953243	1.616463448	0.3345815
19684	scandens	male	6	2010	Late	17.1	69	17.9	11.8	8.4	7.9	-0.503481766	-0.943359039	0.68994329
19720	scandens	unknown	6	2010	Late	17	67	19.8	13	7.9	7.6	0.096511144	-1.258905035	1.696540111
19722	scandens	male	6	2010	Late	22.3	77	21.6	15.9	10	9.3	4.034893908	2.769806447	1.616394505
19723	scandens	male	6	2010	Late	19.4	71	19.8	13.6	9.5	8.9	1.364570261	1.351791218	0.748993856
19724	scandens	female	6	2010	Late	17.8	69	20.9	14	8.4	8.4	1.206408987	0.164707129	1.655128264
19740	scandens	male	6	2010	Late	20.2	75	21.1	13	8.9	8.8	2.935646315	0.632779614	0.709728401
19743	scandens	male	6	2010	Late	17.2	70	20.4	11.5	8.1	8.2	0.989179085	-0.970525137	0.499966472
19744	scandens	male	6	2010	Late	20.4	74	21.3	14.7	9.4	8.6	2.905957831	1.308352773	1.539547397
19745	scandens	male	6	2010	Late	18	77	21.1	12.9	9.7	9.4	2.787373885	1.775506065	0.040556748
19747	scandens	male	6	2010	Late	15.6	70	19.2	13.1	7.7	7.5	0.001505541	-1.475519939	1.880698166
19748	scandens	male	6	2010	Late	17.4	73	20.7	13.2	9.3	8.8	1.726964168	0.991245595	0.658485167
19714	scandens	unknown	6	2011	Late	16.5	70	21.1	14.2	8.3	8.2	1.189510246	-0.042852409	1.902611925
19729	scandens	unknown	6	2011	Late	20.7	69	21.1	14.4	10.9	9.9	1.976921804	3.584750309	0.137878485
19732	scandens	unknown	6	2011	Late	17.2	69	20.3	13	8.3	7.7	0.758589979	-0.86305714	1.48676044
19752	scandens	male	6	2011	Late	17.2	67	18.5	11.4	9.3	9.3	-0.528630142	0.947866014	-0.573663813
19754	scandens	unknown	6	2011	Late	17.8	72	20.5	13.7	8.5	8.4	1.53678297	0.153572122	1.450050735
19825	scandens	male	6	2011	Late	22.6	73	21.2	14	9.4	8.8	3.181564129	1.296758169	1.057674475
19826	scandens	unknown	6	2011	Late	18.1	68	20	13.4	8.7	8.8	0.631825572	0.597477342	1.010016762
19828	scandens	unknown	6	2011	Late	22.7	73	22	14.8	10	9.3	3.617593965	2.453158865	1.012127667
19841	scandens	unknown	6	2011	Late	21.7	72	20.5	14.3	9.3	9	2.434129369	1.497801579	1.165412524
19842	scandens	male	6	2011	Late	24.1	69	21.6	13.7	13.1	11.4	3.017361888	6.462475637	-1.862805683
19843	scandens	unknown	6	2011	Late	17.4	67	19.9	11.4	8.2	7.9	0.240174292	-1.208950461	0.550764861
19844	scandens	female	6	2011	Late	19.4	68	21	13.5	9.4	8.6	1.447217231	0.962919048	0.880347211
19845	scandens	female	6	2011	Late	18.3	69	21.1	13.4	8.7	8.5	1.424708635	0.312614738	1.156025982
19846	scandens	unknown	6	2011	Late	19.2	69	20.3	13.3	8.6	8.5	1.218767619	0.208605171	1.141370116
19847	scandens	unknown	6	2011	Late	18.2	71	21.2	14.8	9.1	8.8	1.811250346	1.301377048	1.617973714
19852	scandens	unknown	6	2011	Late	16.5	68	18.5	13.1	8.5	7.6	-0.510730829	-0.77877835	1.509808563
19854	scandens	unknown	6	2011	Late	18.7	71	21.5	14	9.6	9.1	2.081177614	1.732067619	0.831110288
19864	scandens	female	6	2011	Late	17.5	70	19.7	13.1	8.9	8.9	0.696812396	0.756519959	0.715992009
19872	scandens	unknown	6	2011	Late	20.4	73	21.2	13.2	9.2	9.4	2.675368725	1.485747379	0.406744209
19882	scandens	female	6	2011	Late	18	68	19.1	13.7	9.5	8.9	0.144168117	1.380577362	0.803927205
19904	scandens	unknown	6	2011	Late	17.5	69	18.9	12.3	9.1	8.6	0.104829955	0.391815052	0.341979473
19920	scandens	unknown	6	2011	Late	21	69	20.5	13.2	9.1	9.2	1.736182734	1.220615553	0.544361172
19940	scandens	male	6	2011	Late	22.1	70	20.6	13.1	8.7	8.8	2.219869542	0.511118911	0.845216715
19941	scandens	unknown	6	2011	Late	19.4	69	19.9	14.7	9	8.3	1.058274906	0.722596475	1.846666549
19942	scandens	male	6	2011	Late	17.2	68	20	11.5	8.1	7.9	0.424745634	-1.255387741	0.645975692
19943	scandens	unknown	6	2011	Late	19.2	70	20.7	13	8.8	8	1.604239583	-0.202077419	1.139363805
19944	scandens	female	6	2011	Late	17.2	66	19.4	12.9	8	8	-0.242943056	-0.83265095	1.406650319
19949	scandens	male	6	2011	Late	19.1	69	21	12.6	8.2	8.4	1.557152072	-0.38874573	0.966616346
21032	scandens	male	6	2011	Late	20.4	74	20.6	13.7	9.2	8.8	2.544564496	1.059952891	0.973429394
21036	scandens	male	6	2011	Late	18.2	70	20.2	13.6	8.6	8.1	1.116012667	-0.084853202	1.500849123
21037	scandens	unknown	6	2011	Late	19.1	70	20.4	13.7	9.5	9.4	1.426347843	1.855348368	0.560578504
21038	scandens	female	6	2011	Late	18.8	69	20.8	13.9	8.8	8.3	1.384870187	0.341860478	1.487754724
21040	scandens	unknown	6	2011	Late	21.3	72	21.4	14.1	9.8	9.4	2.806742414	2.196163213	0.659479451
21044	scandens	unknown	6	2011	Late	22.4	71	20.3	13.8	9.3	9.4	2.312974818	1.733687665	0.696066819
21045	scandens	male	6	2011	Late	24.1	68	21.6	13.7	10.6	9.7	2.838400401	2.96766863	-0.028483028
21047	scandens	male	6	2011	Late	22.1	69	22.4	14.6	9	8.7	2.970205202	1.073627136	1.59705424
21048	scandens	unknown	6	2011	Late	19.1	68	19.9	12.9	8.1	7.8	0.810286773	-0.947335929	1.463712316
21053	scandens	male	6	2011	Late	20.3	72	20.5	14.1	9.5	9	2.112005021	1.590676138	0.97499086
21056	scandens	female	6	2011	Late	17.7	72	19.6	13.3	8.8	7.7	1.049125515	-0.400581591	1.450173072
21057	scandens	female	6	2011	Late	17.7	70	19.3	12.9	8.1	7.8	0.536319683	-0.947335929	1.463712316
21061	scandens	unknown	6	2011	Late	17.9	69	21.3	12.5	8	8	1.435928346	-0.947795525	1.186916924
21062	scandens	male	6	2011	Late	21.9	70	19.6	13.4	9.3	8.5	1.657575586	0.763955279	0.914361085
21070	scandens	male	6	2011	Late	22.1	77	20.9	13.9	9.3	9.3	3.627482809	1.667519607	0.799669908
21076	scandens	unknown	6	2011	Late	18.7	68	20	14.7	9.6	8.6	0.769878864	1.45879962	1.458992431
21081	scandens	male	6	2011	Late	19.7	70	20.9	13.4	9.6	8.7	1.822539232	1.179533952	0.696189156
21082	scandens	unknown	6	2011	Late	15.9	66	20	10.9	8.4	8.2	-0.232292806	-0.917571729	0.04953393
21092	scandens	male	6	2011	Late	17.7	67	19.8	13	8.5	7.8	0.257573318	-0.617656092	1.357535734
21093	scandens	female	6	2011	Late	16.8	66	20.1	12.7	8.2	7.9	0.026414751	-0.834730592	1.264898396
21096	scandens	unknown	6	2011	Late	17.1	68	18	12.4	8	8	-0.630815634	-0.976581669	1.131983575
21099	scandens	unknown	6	2011	Late	18.8	67	19.9	13.5	8.4	7.9	0.56229864	-0.453994595	1.623810221
21106	scandens	unknown	6	2011	Late	16.8	66	20.1	12.1	8	8	0.026414751	-1.0629401	0.967183528
21107	scandens	unknown	6	2011	Late	19.2	70	21.6	13.5	9	8.6	2.068888157	0.662025354	1.041457142
21108	scandens	unknown	6	2011	Late	14.6	67	20.1	12.8	8.1	8.5	-0.300819166	-0.311442665	1.068090787
21109	scandens	unknown	6	2011	Late	21.4	71	21	14	9.5	8.9	2.444279332	1.466935793	0.968727252
21111	scandens	unknown	6	2011	Late	20.1	72	20.9	14.9	9.7	9.1	2.272497734	2.066366336	1.285232945
21113	scandens	female	6	2011	Late	19.5	67	20.2	13.9	9.9	9.2	0.878243672	2.023905947	0.606674751
21117	scandens	unknown	6	2011	Late	14.9	63	19.5	11	8.5	8.3	-1.257404184	-0.718607961	0.015520056
21120	scandens	unknown	6	2011	Late	16.8	65	19.6	12.6	8.4	8	-0.410684832	-0.618115688	1.080740341
21121	scandens	female	6	2011	Late	18.9	70	20.3	14	9	8.8	1.32870246	0.995864475	1.218784406
21125	scandens	unknown	6	2011	Late	17.1	67	18.9	12.1	8.6	8.4	-0.345128547	-0.231782755	0.53083967
21159	scandens	unknown	6	2012	Late	17.2	68	19.4	13	8.4	8.9	0.114979918	0.351616698	0.862446075
21167	scandens	unknown	6	2012	Late	16.3	67	19.6	12.7	8.3	8	-0.167806268	-0.664552968	1.175951173
21176	scandens	unknown	6	2012	Late	20.4	73	21.1	14	9.6	9.1	2.623741105	1.732067619	0.831110288
21248	scandens	unknown	6	2012	Late	16.3	73	19.8	14.1	9.4	8.5	1.009217892	1.040681709	1.258617044
21253	scandens	unknown	6	2012	Late	17.8	71	21.4	14.1	10	10	1.822470057	2.916335267	0.286906044
21255	scandens	unknown	6	2012	Late	18.3	68	20.5	13	8.9	9	0.935981433	0.822688016	0.61238892
21256	scandens	male	6	2012	Late	18.3	74	21.1	13.5	9.1	8.9	2.31951607	1.022111381	0.855170439
21257	scandens	unknown	6	2012	Late	19.8	72	21	13.4	9.8	8.9	2.255098707	1.519889201	0.51829471
21260	scandens	unknown	6	2012	Late	17.8	69	21.3	13.9	9.3	8.9	1.412919464	1.287702803	0.994348869
21268	scandens	unknown	6	2012	Late	17.8	70	21.4	14	8.5	8.8	1.64350857	0.619747358	1.420171821
21270	scandens	unknown	6	2012	Late	21.1	76	21.5	14	10.6	10	3.528198218	3.338889665	-0.009692202
21271	scandens	unknown	6	2012	Late	17.7	70	19.7	14.1	9.3	8.6	0.74283016	1.060412487	1.250224787
21272	scandens	male	6	2012	Late	21	74	21.6	12.9	9.9	9.4	3.198893981	1.925952912	-0.039998218
21278	scandens	female	6	2012	Late	18.7	73	20.7	14.7	8.9	8.3	2.026079634	0.647373052	1.886944032
21279	scandens	unknown	6	2012	Late	16.8	70	19.9	13.4	8.9	8.7	0.639005461	0.652969988	0.978131536
21280	scandens	unknown	6	2012	Late	19.1	72	20.4	13.8	9.7	9.5	1.784270817	2.12953556	0.486287147
21285	scandens	unknown	6	2012	Late	18.4	71	21.7	13.8	10.5	9.7	2.115406207	2.92123135	0.066727804
21288	scandens	unknown	6	2012	Late	20.6	75	21.4	14.1	10	9.1	3.182564701	2.061747457	0.724933706
21290	scandens	unknown	6	2012	Late	20.7	75	20.3	13.9	8.7	8.7	2.637669771	0.64645386	1.333353246
21291	scandens	unknown	6	2012	Late	18.8	73	21.1	14.3	8.8	8.5	2.255598993	0.646913456	1.610148639
21292	scandens	unknown	6	2012	Late	17.3	75	19.8	13.2	8.4	8.2	1.597229686	-0.255490423	1.313000954
21295	scandens	male	6	2012	Late	19.8	75	21.2	14.2	9.3	8.7	2.895238407	1.184152832	1.256488395
21340	scandens	unknown	6	2012	Late	17.7	73	20.5	14.6	8.9	8.3	1.692735575	0.618586908	1.832010683
21342	scandens	unknown	6	2012	Late	17.2	69	20	13.1	9.8	9	0.603707121	1.528484971	0.304824923
21347	scandens	unknown	6	2012	Late	19.1	73	21	15.2	9.1	8.8	2.27299802	1.416521623	1.83770711
4223	scandens-fortis	male	1	1982	Early	23.03	74.33	21.53	15.07	8.77	8.3	3.688892243	0.656091333	2.14255815
4778	scandens-fortis	male	1	1982	Early	23.4	75	21.3	13.7	9.3	8.7	3.775185778	1.040222113	0.981821651
4986	scandens-fortis	female	1	1982	Early	18.65	67.33	19.25	11.87	11.17	10.47	0.251263082	3.600803062	-1.638101964
2760	scandens-fortis	male	1	1984	Early	20.83	73.35	21.04	14.2	9.25	9.05	2.754339247	1.478880824	1.106283046
5576	scandens-fortis	female	1	1984	Early	20.04	72.15	20.45	13.83	9.28	8.94	2.053212341	1.290489498	0.944483125
5625	scandens-fortis	female	1	1984	Early	17.92	66.39	18.7	10.94	9.86	8.9	-0.36887746	0.856884119	-0.857232162
15615	scandens-fortis	male	2	1988	Early	21.13	73.7	20.83	14.63	9.37	8.93	2.777584413	1.578984309	1.352567155
15694	scandens-fortis	female	2	1988	Early	17.96	69.33	19.2	13.14	9.51	9.25	0.424610961	1.559237004	0.321928613
15343	scandens-fortis	male	2	1989	Early	20.5	73	20.2	14.4	9.4	9.1	2.182101414	1.696765347	1.13139865
15406	scandens-fortis	male	2	1989	Early	20	71	20.8	14.2	8.9	8.5	2.018899746	0.693350735	1.514937807
15725	scandens-fortis	female	2	1991	Early	13.6	67	20	11.5	8.8	7.8	-0.582535606	-0.823777977	0.412703052
16575	scandens-fortis	male	2	1992	Early	17.6	69	20.7	11.6	10.5	9.5	1.057135984	2.098027785	-1.044466391
17367	scandens-fortis	female	2	1992	Early	17	68	19.7	12	10.2	9.5	0.223845012	1.98750209	-0.703900547
17740	scandens-fortis	male	2	1992	Early	14.6	68	19.2	10.7	8.7	7.9	-0.586506253	-1.03433635	-0.035155996
17915	scandens-fortis	male	3	1993	Early	18.4	69	20	11.8	8.3	8.1	0.879813705	-0.82867406	0.632881293
18307	scandens-fortis	unknown	3	1993	Early	11.2	61	16.8	8.9	7.5	7.4	-3.860601513	-2.929939025	-0.29727778
18559	scandens-fortis	female	3	1993	Early	17.3	69	19.2	12.1	8.9	8.6	0.213695049	0.183795918	0.312667741
18669	scandens-fortis	female	3	1994	Early	16.3	64	19.3	10.7	8.9	8.4	-0.859573587	-0.409118497	-0.359059662
16569	scandens-fortis	male	3	1995	Early	18	71	20.1	12.7	8.6	8.6	1.19732877	0.13084251	0.763100283
16380	scandens-fortis	male	3	1996	Early	18.4	71	18.7	11	9.2	8.5	0.566577628	-0.002135594	-0.363761805
19139	scandens-fortis	female	4	2001	Early	17.4	70.5	19.5	12.15	9.25	9	0.660029019	0.841287777	0.004484265
19151	scandens-fortis	female	4	2001	Early	18	68	20.1	14.5	8.6	8.1	0.660444309	0.174222091	1.995249263
19197	scandens-fortis	female	4	2001	Early	18.43	71	20.47	12.1	8.9	8.73	1.487289154	0.307236379	0.249397079
19638	scandens-fortis	female	4	2001	Early	16.3	69	19.1	13.6	8.8	8.3	-0.068021391	0.255502047	1.322954677
18551	scandens-fortis	male	4	2002	Early	21.5	73	20	13	9.7	9.5	2.308934996	1.89924641	0.046820356
19011	scandens-fortis	unknown	5	2003	Early	18.7	69	20.3	13.8	9.3	8.6	1.103723209	0.974054055	1.08542474
19081	scandens-fortis	male	5	2003	Early	13.4	66	18.7	10.1	8.5	8.3	-1.478673907	-0.977683254	-0.478880084
19699	scandens-fortis	unknown	5	2003	Early	16.6	65	19.7	11.6	8.4	7.8	-0.405074977	-1.095885528	0.628746333
19096	scandens-fortis	female	5	2004	Early	15.9	67	19.3	10.5	8.3	7.7	-0.414724654	-1.582710733	0.113426718
19751	scandens-fortis	male	5	2004	Early	18.8	72	20.3	13.7	9.4	8.8	1.663616552	1.210399738	0.892874428
19753	scandens-fortis	male	5	2004	Early	19.2	73	21.2	13.7	9.5	9.1	2.399262141	1.570485765	0.706587725
19767	scandens-fortis	female	5	2004	Early	19	69	19.8	12.8	9.2	8.9	0.914611759	0.895831798	0.430359514
19791	scandens-fortis	male	5	2004	Early	22.4	74	20.8	12.5	11.2	8.9	3.107997375	2.313941836	-0.539990191
19229	scandens-fortis	unknown	5	2006	Late	16	68	19.7	12.6	8.6	8.3	-0.006243808	-0.182806237	0.854176155
19795	scandens-fortis	unknown	5	2006	Late	20.5	78	19.3	13.6	9.9	9.2	2.612260275	1.937547516	0.441874704
19799	scandens-fortis	unknown	5	2006	Late	19.7	70	20.7	13.3	9.8	8.8	1.719283993	1.396148856	0.512031101
19809	scandens-fortis	unknown	5	2006	Late	15	66	17.4	10.6	8.3	8.1	-1.781690846	-1.174107785	-0.026318893
19899	scandens-fortis	unknown	5	2006	Late	18.8	72	21.4	13.9	9	8.7	2.231520364	0.87212413	1.212520798
19916	scandens-fortis	unknown	5	2006	Late	15.8	67	18.8	10.7	8.5	8.3	-0.695871633	-0.804966392	-0.149279991
19936	scandens-fortis	male	5	2006	Late	18.6	70	20.3	13	9.2	8.7	1.259675814	0.763495683	0.637565692
19937	scandens-fortis	unknown	5	2006	Late	13.9	66	17.1	11.7	7.7	7.4	-2.189671406	-1.973480153	1.160301022
19983	scandens-fortis	unknown	5	2006	Late	18.5	72	20.7	12.7	8.8	8.6	1.801100383	0.281289357	0.682545317
19989	scandens-fortis	unknown	5	2006	Late	18.1	71	20.1	12.2	8.6	8.4	1.220337652	-0.202996611	0.585773019
19990	scandens-fortis	unknown	5	2006	Late	18	68	19.8	12.3	9.8	8.5	0.505561452	0.823424815	0.108706833
19238	scandens-fortis	male	5	2007	Late	18.8	72	20.5	12.2	9.8	9	1.766871791	1.269409678	-0.189575217
19040	scandens-fortis	unknown	6	2008	Late	20.7	75	21.5	14	9.5	9	3.257201203	1.561889995	0.920057512
19052	scandens-fortis	unknown	6	2008	Late	18.7	68	19	12.4	9.8	9.6	0.253602671	1.896707172	-0.37172696
19084	scandens-fortis	unknown	6	2008	Late	19.9	65	19.6	11.4	9.1	8.5	0.30259051	0.037785557	-0.103750926
19092	scandens-fortis	unknown	6	2008	Late	15.2	64	17.9	9.8	8.2	7.5	-1.835457959	-2.049345565	-0.133489761
19094	scandens-fortis	male	6	2008	Late	19.15	71.5	20.25	13.8	11	9.95	1.628853086	3.53473397	-0.256333961
19244	scandens-fortis	male	6	2008	Late	18.1	71	21	13.1	8.8	8.9	1.684986226	0.681296535	0.756269492
19248	scandens-fortis	unknown	6	2008	Late	16.5	68	18.8	11.1	8.4	7.8	-0.355847971	-1.239816246	0.354079588
19269	scandens-fortis	unknown	6	2008	Late	15.8	65	19	11	9.4	8.7	-0.950539368	0.338219655	-0.541656251
19270	scandens-fortis	female	6	2008	Late	18.9	69	20.1	12.3	9	9	1.046485734	0.696408434	0.187577996
19273	scandens-fortis	male	6	2008	Late	15.85	66.6	19	10.7	10.1	9.15	-0.652696548	1.205719094	-1.207412508
19283	scandens-fortis	unknown	6	2008	Late	16	65	21.6	12.6	7.8	7.5	0.437796497	-1.544227235	1.565753939
19288	scandens-fortis	male	6	2008	Late	16.5	67	19	11.5	9.1	8.7	-0.43155422	0.256480104	-0.146157058
19289	scandens-fortis	male	6	2008	Late	18.2	70	19.9	12.5	9.3	8.9	0.961129809	0.88469679	0.225281985
19290	scandens-fortis	unknown	6	2008	Late	12	63	18	9.6	7.6	7.7	-2.699076051	-2.368349991	-0.099031041
19296	scandens-fortis	male	6	2008	Late	15.7	69	19.1	11.2	9	8.5	-0.206074683	-0.095010153	-0.173340141
19232	scandens-fortis	male	6	2009	Late	20.2	74	20.8	13.9	9.55	9.3	2.601801971	1.855578166	0.698976201
19402	scandens-fortis	female	6	2009	Late	18.9	69	20.7	13.1	8.2	8	1.35625145	-0.624631816	1.435962051
19411	scandens-fortis	male	6	2009	Late	20.4	74	21.2	13.3	9.7	9.8	2.854330212	2.270467445	0.065611183
19412	scandens-fortis	unknown	6	2009	Late	16.2	65	20	12.5	8.5	8.7	-0.342227647	0.093001	0.644841328
19428	scandens-fortis	male	6	2009	Late	16.6	69	20	11.7	9	8.6	0.465653829	0.143874766	0.052656863
19430	scandens-fortis	male	6	2009	Late	20.5	75	21.9	13.8	9.5	9.8	3.417693916	2.263951317	0.420832893
19460	scandens-fortis	male	6	2009	Late	22.3	72	21.4	13.3	10.3	9.7	3.036831235	2.626853784	-0.127383975
19467	scandens-fortis	female	6	2009	Late	19.2	71	20.4	13.1	9	8.4	1.628318212	0.356972376	0.919063227
19469	scandens-fortis	male	6	2009	Late	22.2	71	22	12.8	8.8	8.6	3.144626581	0.310075501	0.737478666
19496	scandens-fortis	male	6	2009	Late	18.5	70	21.1	12.3	8.4	8.6	1.649687886	-0.134748912	0.623921853
19506	scandens-fortis	male	6	2009	Late	12.8	66	18.7	9.2	8	7.6	-1.616727199	-2.277555074	-0.431204628
19515	scandens-fortis	unknown	6	2009	Late	18.6	70	20.2	12.4	8.4	8.6	1.208048195	-0.105962768	0.678855202
19528	scandens-fortis	male	6	2009	Late	20	69	20.8	13.6	10.5	9.9	1.660976772	3.053567465	-0.140478374
19537	scandens-fortis	male	6	2009	Late	16	70	20.2	11.3	10	9.4	0.609817262	1.540598036	-0.959209283
19557	scandens-fortis	female	6	2009	Late	14.4	63	18.6	10.5	8.6	8.4	-1.837097167	-0.692361055	-0.348093911
19573	scandens-fortis	male	6	2009	Late	18.7	71	20.3	13.2	9.15	9.4	1.461646183	1.448135667	0.42688295
19595	scandens-fortis	male	6	2009	Late	18.8	71	20.7	12.5	8.85	8.9	1.691165542	0.546191385	0.406530658
19597	scandens-fortis	male	6	2009	Late	19.3	72	19.9	13.2	10.2	9.9	1.572150485	2.71275262	-0.239379321
19599	scandens-fortis	female	6	2009	Late	21.1	72	21.6	13	10	9.5	2.863979889	2.12491668	-0.074012092
19044	scandens-fortis	male	6	2010	Late	15	66	19.4	11	9.2	8.9	-0.74913846	0.377681211	-0.558440765
19126	scandens-fortis	unknown	6	2010	Late	13.4	67	19.8	10.4	8.7	8.8	-0.731808608	-0.26610697	-0.637983704
19129	scandens-fortis	male	6	2010	Late	17.7	72	20.5	13	9.1	8.9	1.513774088	0.878180662	0.580503695
19152	scandens-fortis	male	6	2010	Late	21.6	73	21.8	13.9	9.8	10.2	3.261241025	2.898224535	0.160254832
19692	scandens-fortis	male	6	2010	Late	21.7	74	20.6	13.8	9.8	9.7	2.843679962	2.394667386	0.348670184
19726	scandens-fortis	unknown	6	2011	Late	17.9	67	22.2	13	8.9	8.8	1.542653945	0.632779614	0.709728401
19823	scandens-fortis	unknown	6	2011	Late	20.4	69	21.1	13.8	9.7	9.7	1.907895157	2.319443962	0.388947667
19824	scandens-fortis	unknown	6	2011	Late	16.5	67	19.9	12.3	7.9	7.9	0.033094354	-1.175545438	1.165997449
19848	scandens-fortis	unknown	6	2011	Late	18	68	19.6	12.4	8.5	8	0.402306213	-0.600464552	0.93059616
19926	scandens-fortis	unknown	6	2011	Late	16	68	20.2	14	9.5	8.9	0.251894288	1.466935793	0.968727252
19945	scandens-fortis	male	6	2011	Late	18	67	20.1	12	9.3	8.9	0.481482822	0.740766072	-0.04938476
21039	scandens-fortis	unknown	6	2011	Late	18.2	70	20.4	11.9	8.5	8.4	1.219267905	-0.364578466	0.461250455
21041	scandens-fortis	male	6	2011	Late	19	70	20.5	12.5	8.6	8.8	1.454966581	0.263178625	0.555894105
21049	scandens-fortis	unknown	6	2011	Late	13.9	65	17.9	9.9	8.3	8.3	-1.955611938	-1.185702389	-0.508191816
21059	scandens-fortis	unknown	6	2011	Late	17.2	68	19.6	12.1	9.3	9.2	0.218235157	1.054414819	-0.140460631
21060	scandens-fortis	unknown	6	2011	Late	19	68	19.9	12	8.2	8.2	0.787277891	-0.751370995	0.734355733
21077	scandens-fortis	unknown	6	2011	Late	17.3	67	20.2	11	9.8	9.2	0.372048268	1.113884355	-0.946114883
21080	scandens-fortis	unknown	6	2011	Late	17.5	67	20.3	12.2	9.9	10.5	0.469693651	2.768946119	-0.959898802
21088	scandens-fortis	unknown	6	2011	Late	12.1	63	19.2	9.7	7.2	7.5	-2.056535738	-2.830365944	0.21435172
21116	scandens-fortis	male	6	2011	Late	17	69	19.7	11.3	8.7	8.9	0.402806499	0.087922525	-0.192253304
21122	scandens-fortis	female	6	2011	Late	15.1	65	19.6	10.4	8.3	8.3	-0.801835826	-1.04177167	-0.233525071
21123	scandens-fortis	unknown	6	2011	Late	14.2	65	18.4	10	7.4	7.6	-1.628447196	-2.498606465	0.24992706
21165	scandens-fortis	male	6	2012	Late	16.2	70	19.3	10.6	8.6	8.7	0.191186453	-0.378712307	-0.439169783
21247	scandens-fortis	male	6	2012	Late	13.8	66	19.1	10.9	8.1	7.7	-1.180127902	-1.618013005	0.413715079
21267	scandens-fortis	unknown	6	2012	Late	18.4	72	20.1	12.9	8.9	8.3	1.468325785	0.129222464	0.898143752
21276	scandens-fortis	unknown	6	2012	Late	13	64	18.1	10.1	8.3	7.6	-2.238398125	-1.79280951	-0.057636937
